ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Download 1 ID","Download 1 name","Download 1 URL"
392,variation,,"Farley 7 - Red, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:381,,,,,,11,,Color,Red,,1,,Size,52,,1,,,,
393,variation,,"Farley 7 - Yellow, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:381,,,,,,12,,Color,Yellow,,1,,Size,52,,1,,,,
394,variation,,"Farley 7 - Black, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:381,,,,,,13,,Color,Black,,1,,Size,54,,1,,,,
395,variation,,"Farley 7 - Blue, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:381,,,,,,14,,Color,Blue,,1,,Size,54,,1,,,,
396,variation,,"Farley 7 - Green, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:381,,,,,,15,,Color,Green,,1,,Size,54,,1,,,,
397,variation,,"Farley 7 - Orange, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,16,,Color,Orange,,1,,Size,54,,1,,,,
398,variation,,"Farley 7 - Red, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,17,,Color,Red,,1,,Size,54,,1,,,,
399,variation,,"Farley 7 - Yellow, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,18,,Color,Yellow,,1,,Size,54,,1,,,,
400,variation,,"Farley 7 - Black, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,19,,Color,Black,,1,,Size,56,,1,,,,
401,variation,,"Farley 7 - Blue, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,20,,Color,Blue,,1,,Size,56,,1,,,,
402,variation,,"Farley 7 - Green, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,21,,Color,Green,,1,,Size,56,,1,,,,
403,variation,,"Farley 7 - Orange, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,22,,Color,Orange,,1,,Size,56,,1,,,,
404,variation,,"Farley 7 - Red, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,23,,Color,Red,,1,,Size,56,,1,,,,
405,variation,,"Farley 7 - Yellow, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,24,,Color,Yellow,,1,,Size,56,,1,,,,
406,variation,,"Farley 7 - Black, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,25,,Color,Black,,1,,Size,58,,1,,,,
407,variation,,"Farley 7 - Blue, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,26,,Color,Blue,,1,,Size,58,,1,,,,
408,variation,,"Farley 7 - Green, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,27,,Color,Green,,1,,Size,58,,1,,,,
409,variation,,"Farley 7 - Orange, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,28,,Color,Orange,,1,,Size,58,,1,,,,
410,variation,,"Farley 7 - Red, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,29,,Color,Red,,1,,Size,58,,1,,,,
411,variation,,"Farley 7 - Yellow, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,30,,Color,Yellow,,1,,Size,58,,1,,,,
412,variation,,"Farley 7 - Black, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,31,,Color,Black,,1,,Size,60,,1,,,,
413,variation,,"Farley 7 - Blue, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,32,,Color,Blue,,1,,Size,60,,1,,,,
414,variation,,"Farley 7 - Green, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,33,,Color,Green,,1,,Size,60,,1,,,,
415,variation,,"Farley 7 - Orange, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,34,,Color,Orange,,1,,Size,60,,1,,,,
416,variation,,"Farley 7 - Red, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,35,,Color,Red,,1,,Size,60,,1,,,,
417,variation,,"Farley 7 - Yellow, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,36,,Color,Yellow,,1,,Size,60,,1,,,,
418,variation,,"Farley 7 - Black, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,37,,Color,Black,,1,,Size,62,,1,,,,
419,variation,,"Farley 7 - Blue, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,38,,Color,Blue,,1,,Size,62,,1,,,,
420,variation,,"Farley 7 - Green, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,39,,Color,Green,,1,,Size,62,,1,,,,
421,variation,,"Farley 7 - Orange, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,40,,Color,Orange,,1,,Size,62,,1,,,,
422,variation,,"Farley 7 - Red, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,41,,Color,Red,,1,,Size,62,,1,,,,
423,variation,,"Farley 7 - Yellow, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:381,,,,,,42,,Color,Yellow,,1,,Size,62,,1,,,,
425,variable,,"Roscoe 9",1,0,visible,"This product type lets you add variations to the same product to create a complex, variable product. Each variation of the product has its own price, SKU, available stock, etc. eg: A shirt or t-shirt with different sizes and different colors.\n\nWhile creating the product, you can select the ‘Variable product’ option from the drop-down. To be able to create different variations, you will have to set up attributes and define values to each of them. You can use different attributes and values to create variations. After that, you can manually create available variations or create all possible variations in one go. You can update individual details for each variation, after all required variations are created.","[elementor-template id=""55""]",,,taxable,,1,,,0,0,,,,,1,,,,"City, Customize, Electric bikes","bike, electric, EQUIPMENT, mountain, novaworks, product, woocommerce",,"https://sportie.novaworks.net/wp-content/uploads/2021/09/14.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/14-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/001.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/003.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/004.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/005.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/006.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/007.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/008.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/009.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/011.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/0022.jpg",,,,,,,,,0,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Black"":{""name"":""Black"",""color"":""#000000"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Orange"":{""name"":""Orange"",""color"":""#dd9933"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Black, Blue, Green, Orange, Red, Yellow",1,1,Black,Size,"50, 52, 54, 56, 58, 60, 62",1,1,50,,,
426,variation,,"Roscoe 9 - Black, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,1,,Color,Black,,1,,Size,50,,1,,,,
427,variation,,"Roscoe 9 - Blue, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,2,,Color,Blue,,1,,Size,50,,1,,,,
428,variation,,"Roscoe 9 - Green, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,3,,Color,Green,,1,,Size,50,,1,,,,
429,variation,,"Roscoe 9 - Orange, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,4,,Color,Orange,,1,,Size,50,,1,,,,
430,variation,,"Roscoe 9 - Red, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,5,,Color,Red,,1,,Size,50,,1,,,,
431,variation,,"Roscoe 9 - Yellow, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,6,,Color,Yellow,,1,,Size,50,,1,,,,
432,variation,,"Roscoe 9 - Black, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,7,,Color,Black,,1,,Size,52,,1,,,,
433,variation,,"Roscoe 9 - Blue, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,8,,Color,Blue,,1,,Size,52,,1,,,,
434,variation,,"Roscoe 9 - Green, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,9,,Color,Green,,1,,Size,52,,1,,,,
435,variation,,"Roscoe 9 - Orange, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,10,,Color,Orange,,1,,Size,52,,1,,,,
436,variation,,"Roscoe 9 - Red, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,11,,Color,Red,,1,,Size,52,,1,,,,
437,variation,,"Roscoe 9 - Yellow, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,12,,Color,Yellow,,1,,Size,52,,1,,,,
438,variation,,"Roscoe 9 - Black, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,13,,Color,Black,,1,,Size,54,,1,,,,
439,variation,,"Roscoe 9 - Blue, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,14,,Color,Blue,,1,,Size,54,,1,,,,
440,variation,,"Roscoe 9 - Green, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:425,,,,,,15,,Color,Green,,1,,Size,54,,1,,,,
441,variation,,"Roscoe 9 - Orange, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,16,,Color,Orange,,1,,Size,54,,1,,,,
442,variation,,"Roscoe 9 - Red, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,17,,Color,Red,,1,,Size,54,,1,,,,
443,variation,,"Roscoe 9 - Yellow, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,18,,Color,Yellow,,1,,Size,54,,1,,,,
444,variation,,"Roscoe 9 - Black, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,19,,Color,Black,,1,,Size,56,,1,,,,
445,variation,,"Roscoe 9 - Blue, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,20,,Color,Blue,,1,,Size,56,,1,,,,
446,variation,,"Roscoe 9 - Green, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,21,,Color,Green,,1,,Size,56,,1,,,,
447,variation,,"Roscoe 9 - Orange, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,22,,Color,Orange,,1,,Size,56,,1,,,,
448,variation,,"Roscoe 9 - Red, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,23,,Color,Red,,1,,Size,56,,1,,,,
449,variation,,"Roscoe 9 - Yellow, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,24,,Color,Yellow,,1,,Size,56,,1,,,,
450,variation,,"Roscoe 9 - Black, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,25,,Color,Black,,1,,Size,58,,1,,,,
451,variation,,"Roscoe 9 - Blue, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,26,,Color,Blue,,1,,Size,58,,1,,,,
452,variation,,"Roscoe 9 - Green, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,27,,Color,Green,,1,,Size,58,,1,,,,
453,variation,,"Roscoe 9 - Orange, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,28,,Color,Orange,,1,,Size,58,,1,,,,
454,variation,,"Roscoe 9 - Red, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,29,,Color,Red,,1,,Size,58,,1,,,,
455,variation,,"Roscoe 9 - Yellow, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,30,,Color,Yellow,,1,,Size,58,,1,,,,
456,variation,,"Roscoe 9 - Black, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,31,,Color,Black,,1,,Size,60,,1,,,,
457,variation,,"Roscoe 9 - Blue, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,32,,Color,Blue,,1,,Size,60,,1,,,,
458,variation,,"Roscoe 9 - Green, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,33,,Color,Green,,1,,Size,60,,1,,,,
459,variation,,"Roscoe 9 - Orange, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,34,,Color,Orange,,1,,Size,60,,1,,,,
460,variation,,"Roscoe 9 - Red, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,35,,Color,Red,,1,,Size,60,,1,,,,
461,variation,,"Roscoe 9 - Yellow, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,36,,Color,Yellow,,1,,Size,60,,1,,,,
462,variation,,"Roscoe 9 - Black, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,37,,Color,Black,,1,,Size,62,,1,,,,
463,variation,,"Roscoe 9 - Blue, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,38,,Color,Blue,,1,,Size,62,,1,,,,
464,variation,,"Roscoe 9 - Green, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,39,,Color,Green,,1,,Size,62,,1,,,,
465,variation,,"Roscoe 9 - Orange, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,40,,Color,Orange,,1,,Size,62,,1,,,,
466,variation,,"Roscoe 9 - Red, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,41,,Color,Red,,1,,Size,62,,1,,,,
467,variation,,"Roscoe 9 - Yellow, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:425,,,,,,42,,Color,Yellow,,1,,Size,62,,1,,,,
469,variable,,"Farley 5",1,0,visible,"This product type lets you add variations to the same product to create a complex, variable product. Each variation of the product has its own price, SKU, available stock, etc. eg: A shirt or t-shirt with different sizes and different colors.\n\nWhile creating the product, you can select the ‘Variable product’ option from the drop-down. To be able to create different variations, you will have to set up attributes and define values to each of them. You can use different attributes and values to create variations. After that, you can manually create available variations or create all possible variations in one go. You can update individual details for each variation, after all required variations are created.","[elementor-template id=""55""]",,,taxable,,1,,,0,0,,,,,1,,,,"City, Customize, Electric bikes","bike, electric, EQUIPMENT, mountain, novaworks, product, woocommerce",,"https://sportie.novaworks.net/wp-content/uploads/2021/09/15.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/15-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/001.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/003.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/004.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/005.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/006.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/007.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/008.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/009.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/011.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/0022.jpg",,,,,,,,,0,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Black"":{""name"":""Black"",""color"":""#000000"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Orange"":{""name"":""Orange"",""color"":""#dd9933"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Black, Blue, Green, Orange, Red, Yellow",1,1,Black,Size,"50, 52, 54, 56, 58, 60, 62",1,1,50,,,
470,variation,,"Farley 5 - Black, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,1,,Color,Black,,1,,Size,50,,1,,,,
471,variation,,"Farley 5 - Blue, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,2,,Color,Blue,,1,,Size,50,,1,,,,
472,variation,,"Farley 5 - Green, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,3,,Color,Green,,1,,Size,50,,1,,,,
473,variation,,"Farley 5 - Orange, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,4,,Color,Orange,,1,,Size,50,,1,,,,
474,variation,,"Farley 5 - Red, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,5,,Color,Red,,1,,Size,50,,1,,,,
475,variation,,"Farley 5 - Yellow, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,6,,Color,Yellow,,1,,Size,50,,1,,,,
476,variation,,"Farley 5 - Black, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,7,,Color,Black,,1,,Size,52,,1,,,,
477,variation,,"Farley 5 - Blue, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,8,,Color,Blue,,1,,Size,52,,1,,,,
478,variation,,"Farley 5 - Green, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,9,,Color,Green,,1,,Size,52,,1,,,,
479,variation,,"Farley 5 - Orange, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,10,,Color,Orange,,1,,Size,52,,1,,,,
480,variation,,"Farley 5 - Red, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,11,,Color,Red,,1,,Size,52,,1,,,,
481,variation,,"Farley 5 - Yellow, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,12,,Color,Yellow,,1,,Size,52,,1,,,,
482,variation,,"Farley 5 - Black, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,13,,Color,Black,,1,,Size,54,,1,,,,
483,variation,,"Farley 5 - Blue, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,14,,Color,Blue,,1,,Size,54,,1,,,,
484,variation,,"Farley 5 - Green, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:469,,,,,,15,,Color,Green,,1,,Size,54,,1,,,,
485,variation,,"Farley 5 - Orange, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,16,,Color,Orange,,1,,Size,54,,1,,,,
486,variation,,"Farley 5 - Red, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,17,,Color,Red,,1,,Size,54,,1,,,,
487,variation,,"Farley 5 - Yellow, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,18,,Color,Yellow,,1,,Size,54,,1,,,,
488,variation,,"Farley 5 - Black, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,19,,Color,Black,,1,,Size,56,,1,,,,
489,variation,,"Farley 5 - Blue, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,20,,Color,Blue,,1,,Size,56,,1,,,,
490,variation,,"Farley 5 - Green, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,21,,Color,Green,,1,,Size,56,,1,,,,
491,variation,,"Farley 5 - Orange, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,22,,Color,Orange,,1,,Size,56,,1,,,,
492,variation,,"Farley 5 - Red, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,23,,Color,Red,,1,,Size,56,,1,,,,
493,variation,,"Farley 5 - Yellow, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,24,,Color,Yellow,,1,,Size,56,,1,,,,
494,variation,,"Farley 5 - Black, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,25,,Color,Black,,1,,Size,58,,1,,,,
495,variation,,"Farley 5 - Blue, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,26,,Color,Blue,,1,,Size,58,,1,,,,
496,variation,,"Farley 5 - Green, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,27,,Color,Green,,1,,Size,58,,1,,,,
497,variation,,"Farley 5 - Orange, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,28,,Color,Orange,,1,,Size,58,,1,,,,
498,variation,,"Farley 5 - Red, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,29,,Color,Red,,1,,Size,58,,1,,,,
499,variation,,"Farley 5 - Yellow, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,30,,Color,Yellow,,1,,Size,58,,1,,,,
500,variation,,"Farley 5 - Black, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,31,,Color,Black,,1,,Size,60,,1,,,,
501,variation,,"Farley 5 - Blue, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,32,,Color,Blue,,1,,Size,60,,1,,,,
502,variation,,"Farley 5 - Green, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,33,,Color,Green,,1,,Size,60,,1,,,,
503,variation,,"Farley 5 - Orange, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,34,,Color,Orange,,1,,Size,60,,1,,,,
504,variation,,"Farley 5 - Red, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,35,,Color,Red,,1,,Size,60,,1,,,,
505,variation,,"Farley 5 - Yellow, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,36,,Color,Yellow,,1,,Size,60,,1,,,,
506,variation,,"Farley 5 - Black, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,37,,Color,Black,,1,,Size,62,,1,,,,
507,variation,,"Farley 5 - Blue, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,38,,Color,Blue,,1,,Size,62,,1,,,,
508,variation,,"Farley 5 - Green, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,39,,Color,Green,,1,,Size,62,,1,,,,
